Race_ID,Horse,Predicted_Probability
37282,Endless Dawn,0.0987
37283,Al Suil Eile,0.11816
37283,River Wharfe,0.14696
37283,Billy McGarry,0.16312
37283,Lockdown Lass,0.06678
37283,Ring Of Gold,0.13906
37283,Pop Favorite,0.11614
37283,Mr Slicker,0.12562
37283,Mr Stanley,0.12416
37284,Catch The Paddy,0.08482
37284,Proleek Prince,0.11428
37284,Shoot To Kill,0.1533
37284,Clonmacash,0.13086
37284,Comfort Line,0.14974
37284,Prince Of Eyeries,0.14162
37284,Imperial Fighter,0.13218
37284,Kwa Herini,0.0932
37285,Dutch Kingdom,0.13766
37285,Blue Prince,0.14032
37285,Persuasion,0.09916
37285,Silver Samurai,0.13518
37285,Aquacell,0.13906
37285,Legal Reform,0.18794
37285,Ormolulu,0.16068
37286,Finsceal Annie,0.07694
37286,Ferrari Desert,0.08696
37286,Miss Abby Jools,0.08808
37286,Mullacash Buzz,0.09532
37286,Higher Kingdom,0.08008
37286,Man Is King,0.08156
37286,Harry The Rogue,0.08888
37286,Jackandthefox,0.07534
37286,Master Garvey,0.05848
37286,Roderick,0.05594
37286,Royal Tribute,0.05852
37286,Wild Mountain,0.07822
37286,Superior Force,0.07568
37287,Federal Envoy,0.0933
37287,Narmar,0.09734
37287,Lessay,0.10276
37287,Chola Empire,0.09264
37287,King Of Ithaca,0.12836
37287,Justcallmepete,0.08386
37287,Perennial,0.05966
37287,Milbanke,0.06008
37287,How Impressive,0.06934
37287,Mumayaz,0.08546
37287,King Of Fury,0.07692
37287,Touchwood,0.05028
37288,Genoah,0.0714
37288,Tribal Star,0.06994
37288,Bucaneer's Spirit,0.07318
37288,Autocrat,0.06686
37288,Not Just Any Eagle,0.07474
37288,Sacred Oath,0.08268
37288,Benavente,0.06462
37288,Annaghmccanns,0.06066
37288,Tribal Moon,0.06752
37288,Trishuli River,0.1059
37288,Church Mountain,0.05488
37288,Picpoul,0.05236
37288,Darkened,0.08486
37288,Limestone Red,0.0704
37289,Sophar Sogood,0.11778
37289,Balgowan,0.10332
37289,Fiftyshadesaresdev,0.1206
37289,Billy Bathgate,0.09472
37289,Toby Tops,0.10128
37289,Scylla,0.11698
37289,Leon Trotsky,0.11414
37289,Ocean Ridge,0.09904
37289,Freewheelin,0.07978
37289,Kitten's Dream,0.05236
37290,Ranko Express,0.10458
37290,Nusra,0.09312
37290,Gallo Dell Cielo,0.08542
37290,Deed Pole,0.0882
37290,Doctor Grace,0.0965
37290,Porsche Lad,0.05478
37290,Guest Star,0.06178
37290,Gardone,0.09074
37290,Tara Power,0.0832
37290,Lord Talbot,0.03706
37290,T Or Coffey,0.04986
37290,Sarmiento Power,0.03828
37290,Waystar,0.05424
37290,Fine Print,0.06224
37291,Moulin Booj,0.15284
37291,Sevensees,0.14188
37291,Ready Freddie Go,0.08092
37291,Good Earth,0.09594
37291,Tan Rapido,0.1074
37291,Cloud King,0.10378
37291,Je Ne Sais Quoi,0.08962
37291,Rock Of England,0.1156
37291,Popular Dream,0.11202
39088,Daaris,0.128
39088,Grand Duchess Olga,0.09142
39088,Arc Zoosve,0.10566
39088,Somebodycomegether,0.0797
39088,Courageous Gold,0.0839
39088,Mamdoh,0.17914
39088,Prince Hector,0.1408
39088,Lumberjack,0.09598
39088,Abstract,0.0954
39089,Newyorkstateofmind,0.09088
39089,Level Up,0.15582
39089,Phoenix Beach,0.17788
39089,Wedgewood,0.15744
39089,Gustav Graves,0.14462
39089,The Defiant,0.1484
39089,Port Hedland,0.12496
39090,Aiming High,0.2087
39090,Kinetic,0.16954
39090,Bajan Blue,0.19606
39090,Nowhere,0.1488
39090,Bella Veneta,0.17034
39090,Mrs Meader,0.10656
39091,Too Much,0.15904
39091,Code Purple,0.14608
39091,Pallas Lord,0.14548
39091,Cusack,0.09976
39091,Trais Fluors,0.1179
39091,Wait And Hope,0.06184
39091,Broken Spear,0.15978
39091,Bellagio Man,0.11012
39092,Flamborough Head,0.10188
39092,Triple Wishes,0.07436
39092,Call Me Audrey,0.06398
39092,Hardlass,0.105
39092,Falaise Blanc,0.09316
39092,Miakoda,0.12546
39092,Crimson Lad,0.06304
39092,Precious Spartan,0.0912
39092,Sandinyourshoes,0.0783
39092,Nave Force,0.07338
39092,I Can Boogy,0.0811
39092,Ziva's Star,0.04914
39093,Blue Empress,0.11476
39093,Mini Mac,0.06608
39093,Maids Head,0.12604
39093,Bad Habits,0.069
39093,Kathleen's Glory,0.12016
39093,Pageant,0.09068
39093,Beta Reader,0.12536
39093,Party Bear,0.11624
39093,Sovereign Class,0.09134
39093,Fortunas Dream,0.08034
39094,Court Drive,0.10814
39094,Rebecca's Girl,0.11976
39094,Lord Abama,0.14102
39094,Run This Way,0.10002
39094,Nazca,0.06256
39094,Match Play,0.10058
39094,Mighty Power,0.0838
39094,Danzart,0.07696
39094,Mayo County,0.13144
39094,Little Muddy,0.07572
39095,Prince Ali,0.1432
39095,Mr Nugget,0.13164
39095,Next Trick,0.1129
39095,It's A Love Thing,0.10434
39095,Golspie,0.1235
39095,I Can't Believe,0.12758
39095,Init Together,0.13252
39095,Sceptic,0.12432
39096,Dark Kestrel,0.11576
39096,Filly One,0.06862
39096,Above,0.11136
39096,Frank The Spark,0.1062
39096,Ganesha,0.10382
39096,Darlo Pride,0.11558
39096,Fierce,0.05768
39096,South Shore,0.05494
39096,Wrestling Revenue,0.05462
39096,King's Crown,0.1145
39096,Golden Rainbow,0.09692
40887,White Clover,0.06148
40887,Catherine Chroi,0.07384
40887,Rathbranchurch,0.09424
40887,Escape Act,0.05172
40887,Loingseoir,0.08506
40887,Velvet Skies,0.09332
40887,Run Forrest Run,0.06558
40887,Distillate,0.06908
40887,Devil's Angel,0.07646
40887,Sakakawea,0.05678
40887,Noble Nation,0.07244
40887,Times In Oz,0.0221
40887,Senado Square,0.10156
40887,Step Back In Time,0.04336
40887,Lismacbryan Hill,0.03298
40888,Island Girl,0.0998
40888,Stiorra,0.07644
40888,Unique Journey,0.11
40888,Charanda,0.09248
40888,Tilly's Company,0.08674
40888,Sarahmae,0.0673
40888,Kayamite,0.07726
40888,Eric Lock,0.13486
40888,Dance For Chester,0.06978
40888,James The Second,0.08276
40888,Historical Fact,0.10258
40889,Chicago Fireball,0.07322
40889,En Or,0.10868
40889,Hurricane Ivor,0.07584
40889,Love Billy Boy,0.0884
40889,Fast Tara,0.05002
40889,Sara Valentina,0.05136
40889,Mercurial,0.08028
40889,Quatre Bras,0.06656
40889,Money Dancer,0.0387
40889,Facethepuckout,0.0589
40889,Heart Of Darkness,0.05796
40889,Gerrit's Gem,0.07828
40889,Una Matata,0.03496
40889,Storm Averted,0.05468
40889,Secret Magician,0.08216
40890,Kodilicious,0.1252
40890,Serengeti,0.12838
40890,Viking Invasion,0.11512
40890,East Hampton,0.08532
40890,Tangapour,0.09578
40890,Monotone,0.05562
40890,Manhattan Chute,0.10192
40890,Wizard Of Odds,0.1069
40890,Gloriously Glam,0.10478
40890,Sir Jeremy,0.08098
42635,Alcazan,0.121
42635,Baileys Jubilation,0.1192
42635,So Sassy,0.14682
42635,Spiritualism,0.10814
42635,Toughly,0.14468
42635,Handle With Care,0.16452
42635,Beautiful Things,0.08058
42635,Commendation,0.11506
42636,Etretat,0.0965
42636,Prince Rasam,0.07722
42636,Obsidian Knight,0.0947
42636,Foreseen,0.06566
42636,Ellexis,0.08934
42636,Risen Again,0.08772
42636,Imperial Cult,0.07434
42636,Crafter,0.13234
42636,Newfangled,0.09972
42636,Coolree,0.1023
42636,Molly Valentine,0.08016
42637,Saturnalia,0.09456
42637,Lincoln Legacy,0.06134
42637,Love Your Work,0.10158
42637,Mister Mojito,0.10088
42637,South Kensington,0.0476
42637,Francesi,0.0973
42637,Masterofgreygoose,0.07398
42637,Fat Gladiator,0.12644
42637,Rabinal,0.10698
42637,River Alwen,0.09618
42637,Taskheer,0.09316
42638,Royal Jet,0.09038
42638,Mount Mogan,0.09366
42638,Ya Rayah,0.06336
42638,Kessaar Power,0.11376
42638,Ashford Hill,0.10278
42638,Lord Danielson,0.095
42638,Blue Collar Lad,0.0683
42638,Seas Of Elzaam,0.15184
42638,Alyara,0.1122
42638,Repartee,0.10872
42639,Neptune Legend,0.15328
42639,Ravensbourne,0.12816
42639,Porfin,0.09226
42639,Bear To Dream,0.10052
42639,Mashaan,0.14184
42639,Outreach,0.10288
42639,Comedian Leader,0.10676
42639,Edergole's Gift,0.07184
42639,Regal Glory,0.10246
42640,Wannabe Brave,0.1852
42640,Green Team,0.18826
42640,Show No Fear,0.17262
42640,Sea Appeal,0.15238
42640,Incan Empire,0.14472
42640,Fashionelle,0.15682
42641,Tuscan Star,0.27694
42641,Kate O'Riley,0.21992
42641,Magna Gee Gee,0.21522
42641,Ray Gun,0.28792
42642,Shelbourne,0.07816
42642,Straight A,0.1056
42642,Bobby Joe Leg,0.1004
42642,Thapa Vc,0.09368
42642,Chifa,0.0687
42642,G'Daay,0.10348
42642,City Cyclone,0.11056
42642,Ash Wednesday,0.12014
42642,Rebelsontherun,0.03918
42642,Zu Run,0.09416
42642,Harbour Vision,0.08594
42643,Many A Star,0.13414
42643,Gunfighter,0.07794
42643,Blind Beggar,0.1016
42643,Twilight Romance,0.11014
42643,Ziggy's Condor,0.13006
42643,Supreme King,0.13858
42643,American Bay,0.08766
42643,Jungle Land,0.0883
42643,Rebel Path,0.13158
42644,Gis A Sub,0.07074
42644,Southbank,0.12612
42644,Shamardia,0.12892
42644,Radiant Angel,0.08838
42644,Papa Don't Preach,0.13826
42644,Carmarthen,0.06728
42644,Raft Up,0.1427
42644,Heartrate,0.12946
42644,Red Walls,0.10814
42645,Mr Baloo,0.17692
42645,Way To Dubai,0.12062
42645,High Point,0.10798
42645,Paradoxical,0.15796
42645,Hitched,0.13214
42645,How's The Guvnor,0.09624
42645,Caelan,0.08364
42645,Eden Storm,0.1245
44416,Sandret,0.1293
44416,Rubellite,0.17846
44416,Neddies Boy,0.13404
44416,Ana Emaraaty,0.17478
44416,Made All,0.14594
44416,Hijo De La Luna,0.1487
44416,Victoria Legend,0.08878
44417,We Still Believe,0.11236
44417,Skilled Warrior,0.13106
44417,Life On The Rocks,0.14668
44417,Calcutta Dream,0.12956
44417,Violeta,0.14498
44417,Eva Rosie,0.1302
44417,Rampant,0.12046
44417,Mr Coco Bean,0.0847
44418,Market House,0.14442
44418,Val Bassett,0.1571
44418,Alex The Great,0.14874
44418,Zephlyn,0.1282
44418,Quercus Robur,0.12738
44418,Star Of Markinch,0.11676
44418,Typewritten,0.10506
44418,On The Bubble,0.07234
44419,Wyvern,0.12432
44419,Just Typical,0.14194
44419,Drakeholes,0.10594
44419,Concert Boy,0.13724
44419,Odd Socks Havana,0.14578
44419,Impeach,0.11
44419,Coramento,0.09936
44419,Barney's Bay,0.13542
44420,Sun Keeper,0.1445
44420,Atherstone Beau,0.14772
44420,Love Rock,0.15672
44420,Pastoral Way,0.14838
44420,What What What,0.1639
44420,Bothy Park,0.13634
44420,Miss Campanella,0.10244
44421,Pop Dancer,0.0999
44421,Sixcor,0.08946
44421,Dash Gordon,0.06816
44421,Midnightattheoasis,0.12484
44421,Sir Benedict,0.08062
44421,Henery Hawk,0.1044
44421,Phoenix Star,0.1079
44421,Kipp Kelly,0.08732
44421,Rockley Point,0.06698
44421,Stallone,0.09642
44421,Mews House,0.074
44422,Saisons D'Or,0.16904
44422,Cloch Nua,0.2126
44422,Starlight Stanley,0.10476
44422,Bomb Squad,0.18912
44422,Rooska,0.17348
44422,Aspire To Glory,0.151
46210,McIntosh,0.14014
46210,Lady Manzor,0.11376
46210,Noble Guest,0.06804
46210,Notimeforchitchat,0.10884
46210,Final Night,0.10154
46210,Standput,0.1272
46210,Packetofbiscuits,0.13072
46210,Bermuda Princess,0.09126
46210,Psychodrama,0.1185
46211,Solar Army,0.12124
46211,Macedonian,0.12502
46211,Pietro,0.12166
46211,Queue Dos,0.0734
46211,This Farh,0.10656
46211,Sabrimento,0.11312
46211,Whizz By,0.11104
46211,Knights Gold,0.07602
46211,Dios De La Guerra,0.10054
46211,Jack Andrea,0.0514
46212,Willem Twee,0.10856
46212,Mount Athos,0.11878
46212,Roi De France,0.16436
46212,Golden Mind,0.07084
46212,Popmaster,0.10864
46212,Nikovo,0.1028
46212,Heathcliff,0.11486
46212,Local Hero,0.10816
46212,King's Lynn,0.103
46213,Best Rate,0.15766
46213,Brindavan,0.13352
46213,Kameel,0.1369
46213,Spirit Lead Me,0.1321
46213,Sweet Fantastic,0.16448
46213,Invited,0.16528
46213,Berkshire Smudge,0.11006
46214,Port Erin,0.0813
46214,Collusion,0.11134
46214,First Company,0.09488
46214,Kodi Red,0.08372
46214,Four Adaay,0.09798
46214,Arlecchino's Gift,0.09546
46214,Ten Club,0.0709
46214,Harry Brown,0.0981
46214,Rusheen Boy,0.08664
46214,Sonmarg,0.0798
46214,El Hibri,0.09988
46215,Golden Flame,0.14484
46215,Legacy Power,0.16978
46215,Grey Fox,0.19224
46215,Naasma,0.13752
46215,Donald Llewellyn,0.15872
46215,Doublethetrouble,0.1969
48106,Infantry Officer,0.23538
48106,Jester Queen,0.14058
48106,Hawkesbury Legend,0.15322
48106,About Last Night,0.13024
48106,Baileys Value,0.13762
48106,Eva's Eyes,0.20296
48107,Salamanca City,0.20216
48107,Caramay,0.22108
48107,Beatrice Shilling,0.14268
48107,Elterwater,0.26342
48107,Celebrating Ethel,0.17066
48108,Cogital,0.06626
48108,Naomhi,0.13298
48108,Upepo,0.19598
48108,It's A Love Thing,0.18306
48108,Media Mogul,0.1861
48108,Come On John,0.23562
48109,Pessoa,0.15542
48109,Voltaic,0.10962
48109,Absolutely Not,0.0859
48109,Port Noir,0.11024
48109,Annalee Lass,0.11914
48109,Possible Ambition,0.05102
48109,Lhebayeb,0.11858
48109,Blue Jay Way,0.0787
48109,Haaf A Diamond,0.07118
48109,Scarfo,0.1002
48110,Star Legend,0.22592
48110,Blue Sky Boy,0.17816
48110,Payment Plan,0.2104
48110,The Colorist,0.18154
48110,Duchess,0.20398
48111,L'immortale,0.13686
48111,Evoluir,0.0852
48111,Tactical Control,0.10582
48111,Ravenglass,0.13326
48111,Boujee Gold,0.09752
48111,King Of The Dance,0.0962
48111,Making A Move,0.09736
48111,Van Zant,0.08054
48111,Stoic Syd,0.1045
48111,Liege,0.06274
48112,One For Harvey,0.15824
48112,Off The Bench,0.11876
48112,Olympic Melody,0.13234
48112,Watkins,0.163
48112,Dark Sorceress,0.11506
48112,Tiana Rose,0.14942
48112,Clipsham Noble,0.16318
48113,Double Mocha,0.1255
48113,Bust A Moon,0.1428
48113,Inconspicuous,0.14564
48113,Cheeky Stanley,0.1123
48113,Rock Master,0.14358
48113,Rhodes Royce,0.12238
48113,She's A Dark Horse,0.12488
48113,My Boy Harry,0.08292
48114,Cinque Verde,0.09542
48114,El Bufalo,0.14964
48114,Ecclesiastical,0.17656
48114,Invincible Speed,0.08362
48114,Dashing Harry,0.12604
48114,Bang On The Bell,0.12442
48114,Catch Cunningham,0.13834
48114,Reigning Profit,0.10596
48115,Secret Handsheikh,0.11132
48115,General Assembly,0.1404
48115,Leodis Dream,0.09932
48115,Diamond Dreamer,0.10376
48115,Angle Land,0.10838
48115,Birkenhead,0.10266
48115,Merrimack,0.10318
48115,Dark Side Prince,0.09378
48115,Alafdhal,0.1372
48116,Kracking,0.1382
48116,Stella Hogan,0.15188
48116,Once Adaay,0.087
48116,Francisco,0.11364
48116,Kondratiev Wave,0.12714
48116,Got No Dollars,0.07998
48116,Just Rita,0.09236
48116,Flag Carrier,0.10144
48116,Thomas Equinas,0.10836
48117,Gunlock,0.0872
48117,Billy Mill,0.09048
48117,Cill Mocheallog,0.04038
48117,Lady Flora,0.08452
48117,Kitaro Kich,0.12662
48117,Where's Freddy,0.13034
48117,Charming Whisper,0.06386
48117,Benacre,0.0688
48117,Court Of Session,0.05252
48117,A Major Payne,0.05858
48117,Flag Of St George,0.09796
48117,Swiss Ace,0.09874
48118,Lightening Mann,0.12892
48118,Lady Chartwell,0.11094
48118,Jiff's Army,0.1176
48118,Ruling Master,0.12574
48118,Must Believe,0.11062
48118,Lady Mariko,0.1351
48118,Hibernate,0.08586
48118,Glenridding,0.11462
48118,Bellator Bullet,0.0706
49926,Piranha Rama,0.09844
49926,Francis Drake,0.15138
49926,Summer Of Light,0.07574
49926,Belabambina,0.10026
49926,Spoilt,0.0823
49926,Private Island,0.11046
49926,Hidden Verse,0.08462
49926,Risk,0.133
49926,Ceira G,0.1638
49927,Midnightattheoasis,0.19406
49927,Pop Dancer,0.16436
49927,Forest Gunner,0.08682
49927,Rebel Star,0.11716
49927,Lion Ring,0.11628
49927,Unavailable,0.0887
49927,Suanni,0.1326
49927,Battle Point,0.10002
49928,Solar Edge,0.11964
49928,Horus,0.14564
49928,Commendation,0.15742
49928,Bow Street,0.14764
49928,Over Spiced,0.10522
49928,Natsumi,0.11758
49928,Kodibeat,0.0805
49928,Toolatetonegotiate,0.12636
49929,Popular Dream,0.12836
49929,Hint Of The Jungle,0.05636
49929,Havechatma,0.0828
49929,Nelson Gay,0.13124
49929,Betweenthesticks,0.09826
49929,Blue Force,0.10256
49929,Let's Go Hugo,0.08708
49929,Classy Clarets,0.08994
49929,Jeans Maite,0.08438
49929,Piloto Pardo,0.07352
49929,Sassy Redhead,0.0655
49930,Combustion,0.10408
49930,Silky Robin,0.09958
49930,Piperstown,0.0942
49930,Mehmo,0.07532
49930,Agent Mayfair,0.1071
49930,Colorada Dancer,0.05756
49930,Lynwood Lad,0.10362
49930,Miss Moonshine,0.1078
49930,Lilkian,0.10178
49930,Don't Fight It,0.06946
49930,Barnsnape Boy,0.0795
49931,Maghlaak,0.12468
49931,Charging Thunder,0.12678
49931,Circuit Breaker,0.11474
49931,Legendary Day,0.10336
49931,Pergamon,0.1178
49931,Wonder,0.14546
49931,The Craftymaster,0.12128
49931,Further Measure,0.1459
49932,Diamondonthehill,0.13146
49932,Batal Dubai,0.12258
49932,Brasil Power,0.14048
49932,Lerwick,0.13378
49932,Rey De La Batalla,0.1233
49932,Tadreeb,0.1294
49932,Intervention,0.13696
49932,My Awele,0.08204
49933,Macadam's Rock,0.07658
49933,Hemight,0.05842
49933,Harriet Eagle,0.09752
49933,Camachero,0.06748
49933,Circles,0.08306
49933,Nikki Swango,0.04948
49933,Whatswrongnow,0.0529
49933,Bucky Larson,0.06142
49933,Manhattan Dandy,0.07782
49933,Allo Arry,0.06654
49933,Havana Notion,0.1133
49933,Blue Wood,0.06506
49933,Zero Fighter,0.05472
49933,Feature This,0.0757
49934,Metamorpheus,0.07322
49934,Omakase,0.10582
49934,Slowdownbarney,0.0907
49934,Tara Power,0.09768
49934,Billie Frechette,0.11438
49934,Makaiah,0.0735
49934,Pegasus Of Harry,0.04738
49934,Bright Start,0.08142
49934,Is She Now,0.067
49934,Noble Expression,0.0665
49934,Duke Otto,0.09696
49934,Uberrima Fides,0.0506
49934,Knock Flyer,0.03484
49935,Electric Avenue,0.10944
49935,Panama City,0.11216
49935,Waleyfa,0.16744
49935,That's For Sure,0.12022
49935,Thats My Boy Luke,0.09718
49935,Makalu,0.10416
49935,King Of York,0.15538
49935,Masham Moor,0.13402
49936,Timetobenice,0.15334
49936,Jez Bomb,0.12322
49936,Vixey,0.17118
49936,Down To The Kid,0.16294
49936,Jack Daniel,0.07454
49936,Tasmanian Legend,0.14852
49936,Light Up Our Stars,0.16626
49937,King Sharja,0.0711
49937,American Star,0.0742
49937,Global Warning,0.08242
49937,Thanks Dad,0.09002
49937,Asadjumeirah,0.11896
49937,Royal Justice,0.06864
49937,Embarked,0.08996
49937,Match Anthem,0.13496
49937,Fifty Sent,0.1015
49937,Mr Slicker,0.09882
49937,Cubanista,0.06942
49938,Hover On The Wind,0.10828
49938,Twilight Diamond,0.09154
49938,Commander Of Life,0.1424
49938,Dark Side Thunder,0.12118
49938,Cliffcake,0.12344
49938,Hierarchy,0.14022
49938,Kats Bob,0.13436
49938,One More Dream,0.13858
49939,Wrecking Ball Paul,0.07042
49939,Dynamite Defense,0.0904
49939,Chopsticks,0.10298
49939,Flier,0.10118
49939,Gatsby Cap,0.06528
49939,Our Lucky Lady,0.05956
49939,Tyder,0.0761
49939,Villemacho,0.09872
49939,Accompanist,0.05616
49939,Harbanaker,0.0901
49939,Together Aclaim,0.08676
49939,Sea Of Beauty,0.04792
49939,Wonder Spirit,0.05442
51726,Thunder Roar,0.04042
51726,Myal,0.04684
51726,Empirestateofmind,0.04386
51726,Spirit Genie,0.0385
51726,Ocean Of Dreams,0.03486
51726,Tolstoy,0.04444
51726,Debora's Dream,0.035
51726,Naepoint,0.0524
51726,Farasi Lane,0.0698
51726,Our Havana,0.06068
51726,Arthur's Realm,0.04364
51726,Rhythm Master,0.05758
51726,Surrey Shadow,0.0464
51726,Cynosure,0.04868
51726,Helm Rock,0.05122
51726,Promethean,0.03852
51726,Rogue Encore,0.04084
51726,Pearl Eye,0.04344
51726,Look Back Smiling,0.0536
51726,Spirit Of Acklam,0.04602
51726,Pressure's On,0.06326
51727,Metier,0.13144
51727,Golden Rules,0.10342
51727,Tritonic,0.12984
51727,Jabbar,0.1307
51727,Who's Glen,0.08664
51727,Youthful King,0.09
51727,Kamboo,0.05286
51727,Cool Party,0.1556
51727,Alrazeen,0.1195
51728,The Highway Rat,0.06398
51728,Go Athletico,0.07248
51728,Heavenly Power,0.10418
51728,Real Force,0.0626
51728,Keke,0.10084
51728,Betsen,0.08324
51728,Stag Night,0.1021
51728,Two Stars,0.11038
51728,Sporting Hero,0.08602
51728,Sturlasson,0.05306
51728,Greatest Drama,0.04878
51728,Magical Vision,0.11234
51729,Real Dream,0.05604
51729,Max Mayhem,0.06112
51729,Balmacara,0.06674
51729,Teumessias Fox,0.04536
51729,Paradias,0.10642
51729,Mr Alan,0.08676
51729,Mount Atlas,0.08198
51729,Grey Cuban,0.03594
51729,Forceful Speed,0.09174
51729,Ambiente Amigo,0.0701
51729,Andaleep,0.09104
51729,Killybegs Warrior,0.05252
51729,Lieber Power,0.07192
51729,Calumet,0.08232
51730,Galeron,0.02832
51730,Sean,0.03812
51730,Midnight Gun,0.04562
51730,Thunder Run,0.05238
51730,Two Tempting,0.05784
51730,Apiarist,0.04914
51730,Dual Identity,0.05184
51730,Orne,0.01538
51730,Lattam,0.05298
51730,Toimy Son,0.05168
51730,Whip Cracker,0.05878
51730,Fantastic Fox,0.07228
51730,Mr Professor,0.01586
51730,Magnum Opus,0.05066
51730,Oliver Show,0.05166
